      26  PHL2525pm3 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.228360e+01 -7.181690e+01
VLSR          Ta*
      -7.476e+01       2.245e-02
      -7.355e+01       2.782e-02
      -7.235e+01       1.273e-02
      -7.114e+01       3.450e-02
      -6.993e+01       3.932e-02
      -6.872e+01       5.230e-02
      -6.751e+01       6.853e-03
      -6.631e+01       1.442e-02
      -6.510e+01       3.927e-02
      -6.389e+01       6.262e-02
      -6.268e+01       6.637e-02
      -6.147e+01       6.930e-02
      -6.027e+01       4.890e-02
      -5.906e+01       7.137e-02
      -5.785e+01       2.239e-02
      -5.664e+01       4.289e-02
      -5.544e+01       5.337e-02
      -5.423e+01       6.137e-02
      -5.302e+01       5.736e-02
      -5.181e+01       6.423e-02
      -5.060e+01       4.599e-02
      -4.940e+01       7.845e-02
      -4.819e+01       7.170e-02
      -4.698e+01       4.238e-02
      -4.577e+01       7.307e-02
      -4.457e+01       6.244e-02
      -4.336e+01       9.357e-02
      -4.215e+01       7.847e-02
      -4.094e+01       8.472e-02
      -3.973e+01       7.046e-02
      -3.853e+01       8.770e-02
      -3.732e+01       9.822e-02
      -3.611e+01       1.000e-01
      -3.490e+01       1.303e-01
      -3.369e+01       1.270e-01
      -3.249e+01       1.525e-01
      -3.128e+01       2.056e-01
      -3.007e+01       2.718e-01
      -2.886e+01       3.082e-01
      -2.766e+01       3.659e-01
      -2.645e+01       4.178e-01
      -2.524e+01       4.927e-01
      -2.403e+01       6.273e-01
      -2.282e+01       7.615e-01
      -2.162e+01       9.266e-01
      -2.041e+01       1.124e+00
      -1.920e+01       1.387e+00
      -1.799e+01       1.649e+00
      -1.679e+01       2.019e+00
      -1.558e+01       2.487e+00
      -1.437e+01       2.848e+00
      -1.316e+01       3.039e+00
      -1.195e+01       3.416e+00
      -1.075e+01       3.754e+00
      -9.538e+00       4.063e+00
      -8.330e+00       4.494e+00
      -7.122e+00       4.850e+00
      -5.915e+00       5.086e+00
      -4.707e+00       5.151e+00
      -3.499e+00       5.332e+00
      -2.291e+00       5.875e+00
      -1.083e+00       5.954e+00
       1.245e-01       4.990e+00
       1.332e+00       4.166e+00
       2.540e+00       3.470e+00
       3.748e+00       2.761e+00
       4.956e+00       2.148e+00
       6.164e+00       1.674e+00
       7.372e+00       1.314e+00
       8.579e+00       1.011e+00
       9.787e+00       7.755e-01
       1.099e+01       6.216e-01
       1.220e+01       4.580e-01
       1.341e+01       3.659e-01
       1.462e+01       2.768e-01
       1.583e+01       2.152e-01
       1.703e+01       1.656e-01
       1.824e+01       1.291e-01
       1.945e+01       8.917e-02
       2.066e+01       3.165e-02
       2.187e+01       8.232e-02
       2.307e+01       2.662e-02
       2.428e+01       7.997e-03
       2.549e+01       1.563e-02
