      17  PHL2525bn6 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.068236e+01 -7.231680e+01
VLSR          Ta*
      -8.330e+00       3.929e+00
      -7.122e+00       4.235e+00
      -5.915e+00       4.585e+00
      -4.707e+00       4.962e+00
      -3.499e+00       5.410e+00
      -2.291e+00       5.922e+00
      -1.083e+00       6.520e+00
       1.245e-01       6.681e+00
       1.332e+00       5.717e+00
       2.540e+00       4.392e+00
       3.748e+00       3.214e+00
       4.956e+00       2.342e+00
       6.164e+00       1.739e+00
       7.371e+00       1.355e+00
       8.579e+00       1.015e+00
       9.787e+00       7.794e-01
       1.099e+01       6.128e-01
       1.220e+01       4.416e-01
       1.341e+01       3.336e-01
       1.462e+01       2.659e-01
       1.583e+01       1.877e-01
       1.703e+01       1.621e-01
       1.824e+01       1.241e-01
       1.945e+01       1.206e-01
       2.066e+01       5.527e-02
       2.187e+01       6.863e-02
       2.307e+01       5.310e-02
       2.428e+01       4.583e-02
       2.549e+01       3.601e-02
       2.670e+01       9.545e-03
       2.790e+01       1.574e-02
       2.911e+01       7.536e-03
       3.032e+01       1.607e-02
       3.153e+01       1.888e-02
       3.274e+01       1.057e-02
       3.394e+01       2.697e-03
       3.515e+01       6.189e-03
       3.636e+01       6.449e-03
       3.757e+01      -8.238e-04
       3.878e+01      -7.448e-04
       3.998e+01       4.772e-03
       4.119e+01      -7.650e-03
       4.240e+01       1.473e-02
       4.361e+01      -8.006e-04
       4.481e+01      -1.028e-02
       4.602e+01      -1.211e-02
       4.723e+01      -1.273e-02
       4.844e+01       6.060e-04
       4.965e+01      -4.114e-02
       5.085e+01      -1.470e-03
       5.206e+01      -1.661e-02
       5.327e+01      -1.534e-03
       5.448e+01       6.900e-03
       5.568e+01      -1.533e-02
       5.689e+01       9.314e-03
       5.810e+01      -7.275e-03
       5.931e+01      -3.664e-02
       6.052e+01      -1.975e-02
       6.172e+01      -1.357e-02
       6.293e+01      -2.859e-02
       6.414e+01       4.854e-03
       6.535e+01      -2.196e-02
       6.656e+01      -1.617e-02
       6.776e+01      -2.564e-02
       6.897e+01      -3.791e-03
       7.018e+01       1.639e-03
       7.139e+01      -8.021e-03
       7.259e+01      -1.365e-02
       7.380e+01       7.757e-03
       7.501e+01      -1.380e-02
       7.622e+01       1.816e-02
       7.743e+01      -1.642e-02
       7.863e+01      -1.290e-02
       7.984e+01       1.317e-02
       8.105e+01      -8.723e-03
       8.226e+01      -2.475e-02
       8.346e+01      -7.161e-03
       8.467e+01       1.293e-02
       8.588e+01      -6.316e-03
       8.709e+01      -1.514e-02
       8.830e+01      -1.723e-02
       8.950e+01      -6.893e-03
       9.071e+01      -7.685e-03
       9.192e+01      -5.984e-03
       9.313e+01      -2.741e-03
       9.434e+01      -1.308e-02
       9.554e+01      -1.182e-02
       9.675e+01      -2.045e-03
       9.796e+01      -2.050e-02
       9.917e+01      -2.545e-02
       1.004e+02       3.667e-03
       1.016e+02       1.754e-02
       1.028e+02       1.108e-02
       1.040e+02      -4.238e-03
       1.052e+02      -1.240e-02
       1.064e+02       4.487e-03
