      9  PHL2525p60 STCOR   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.380458e+01 -7.131687e+01
VLSR          Ta*
       4.240e+01      -6.367e-03
       4.361e+01      -1.520e-03
       4.481e+01      -1.968e-02
       4.602e+01      -1.623e-02
       4.723e+01       3.005e-03
       4.844e+01       8.173e-05
       4.965e+01      -1.621e-02
       5.085e+01      -1.366e-02
       5.206e+01      -1.813e-02
       5.327e+01       4.160e-03
       5.448e+01      -2.307e-03
       5.568e+01      -1.364e-02
       5.689e+01       1.435e-02
       5.810e+01       3.995e-03
       5.931e+01      -7.350e-03
       6.052e+01      -1.070e-02
       6.172e+01      -1.411e-02
       6.293e+01       4.593e-03
       6.414e+01      -1.319e-02
       6.535e+01      -9.671e-03
       6.656e+01      -1.566e-02
       6.776e+01      -1.541e-02
       6.897e+01      -1.518e-02
       7.018e+01      -7.914e-03
       7.139e+01       4.571e-03
       7.259e+01      -5.566e-03
       7.380e+01      -1.148e-02
       7.501e+01      -1.686e-03
       7.622e+01      -7.850e-03
       7.743e+01       2.806e-03
       7.863e+01      -5.629e-03
       7.984e+01       1.482e-02
       8.105e+01       3.507e-02
       8.226e+01      -9.392e-03
       8.346e+01       8.062e-03
       8.467e+01       2.642e-02
       8.588e+01      -1.102e-02
       8.709e+01      -1.858e-02
       8.830e+01       7.100e-04
       8.950e+01      -1.367e-02
       9.071e+01      -9.469e-04
       9.192e+01       1.296e-02
       9.313e+01       7.654e-05
       9.434e+01      -3.631e-02
       9.554e+01      -3.872e-02
       9.675e+01      -4.574e-03
       9.796e+01      -1.140e-02
       9.917e+01      -1.994e-03
       1.004e+02      -8.901e-03
       1.016e+02      -2.012e-03
       1.028e+02      -5.121e-03
       1.040e+02      -2.887e-03
       1.052e+02       9.204e-03
       1.064e+02       5.932e-03
       1.076e+02      -6.452e-03
       1.088e+02       8.664e-03
       1.100e+02       1.589e-03
       1.112e+02      -1.005e-02
       1.125e+02      -9.939e-03
       1.137e+02      -3.400e-03
       1.149e+02      -9.414e-03
       1.161e+02      -1.825e-02
       1.173e+02       1.846e-04
       1.185e+02       1.107e-02
       1.197e+02      -1.487e-02
       1.209e+02       1.844e-04
       1.221e+02      -3.949e-03
       1.233e+02       1.537e-02
       1.245e+02       8.769e-03
       1.257e+02       5.693e-03
       1.269e+02      -7.153e-03
       1.282e+02      -3.625e-02
       1.294e+02       3.869e-03
       1.306e+02      -2.664e-02
       1.318e+02       3.148e-03
       1.330e+02       2.045e-03
       1.342e+02      -7.055e-03
       1.354e+02       6.597e-03
       1.366e+02      -1.282e-02
       1.378e+02      -1.022e-02
       1.390e+02      -2.203e-02
       1.402e+02       3.783e-03
       1.414e+02      -4.908e-03
       1.426e+02      -1.618e-02
       1.439e+02       4.488e-03
       1.451e+02      -2.243e-02
       1.463e+02      -1.392e-02
       1.475e+02      -1.906e-02
       1.487e+02       1.462e-02
       1.499e+02      -9.307e-03
       1.511e+02       2.125e-02
       1.523e+02       1.372e-02
       1.535e+02      -1.192e-03
       1.547e+02       1.297e-04
       1.559e+02       1.243e-03
       1.571e+02       3.355e-03
       1.584e+02      -4.843e-03
       1.596e+02       9.846e-03
       1.608e+02      -2.943e-03
       1.620e+02       1.082e-02
       1.632e+02       1.153e-02
       1.644e+02       1.182e-02
       1.656e+02      -1.302e-02
       1.668e+02       5.138e-03
       1.680e+02      -1.350e-02
       1.692e+02      -1.571e-02
       1.704e+02       6.319e-03
       1.716e+02      -3.092e-03
       1.728e+02      -1.940e-02
       1.741e+02       1.174e-02
       1.753e+02       1.972e-03
       1.765e+02       1.497e-02
       1.777e+02      -1.275e-03
       1.789e+02      -4.420e-05
       1.801e+02      -2.820e-02
       1.813e+02      -1.167e-02
       1.825e+02       5.139e-04
       1.837e+02       2.304e-02
       1.849e+02       1.109e-02
       1.861e+02      -1.409e-02
       1.873e+02       4.548e-03
       1.885e+02       1.831e-02
       1.898e+02      -1.594e-02
       1.910e+02       1.562e-02
       1.922e+02      -2.669e-03
       1.934e+02       8.119e-03
       1.946e+02      -1.041e-02
       1.958e+02      -1.363e-02
       1.970e+02       1.055e-02
       1.982e+02       9.893e-03
       1.994e+02       6.405e-03
       2.006e+02       6.050e-03
       2.018e+02      -3.968e-03
       2.030e+02      -4.410e-03
       2.042e+02       5.732e-04
       2.055e+02       1.649e-02
       2.067e+02       2.015e-02
       2.079e+02      -1.961e-02
       2.091e+02       2.144e-02
       2.103e+02       7.033e-03
       2.115e+02      -6.341e-03
       2.127e+02       8.354e-03
       2.139e+02       1.833e-02
       2.151e+02      -3.819e-03
       2.163e+02       6.524e-03
       2.175e+02       6.174e-04
       2.187e+02       1.064e-03
       2.199e+02      -1.245e-03
       2.212e+02       1.513e-02
       2.224e+02       3.914e-03
       2.236e+02       1.247e-02
       2.248e+02       1.473e-02
       2.260e+02       2.320e-03
       2.272e+02       9.620e-04
       2.284e+02       2.724e-02
       2.296e+02      -1.004e-02
       2.308e+02       3.744e-03
       2.320e+02      -6.191e-03
       2.332e+02       2.155e-02
       2.344e+02      -5.100e-03
       2.357e+02       6.458e-03
       2.369e+02       8.884e-03
       2.381e+02      -3.603e-03
       2.393e+02       5.488e-03
       2.405e+02      -1.055e-02
       2.417e+02       8.970e-04
       2.429e+02       1.138e-02
       2.441e+02       2.763e-03
       2.453e+02      -2.184e-03
       2.465e+02      -6.250e-04
       2.477e+02      -7.862e-03
       2.489e+02      -1.582e-02
       2.501e+02      -9.054e-03
       2.514e+02       3.875e-03
       2.526e+02       2.471e-02
       2.538e+02       3.101e-02
       2.550e+02      -1.641e-02
       2.562e+02      -5.265e-03
       2.574e+02       5.981e-03
       2.586e+02       2.198e-03
       2.598e+02       9.834e-03
       2.610e+02       5.586e-03
       2.622e+02       1.022e-03
       2.634e+02       1.905e-02
       2.646e+02       4.000e-02
       2.658e+02       2.491e-02
       2.671e+02       1.178e-02
       2.683e+02       1.804e-02
       2.695e+02       1.713e-02
       2.707e+02       3.631e-03
       2.719e+02       1.928e-02
       2.731e+02       1.899e-03
       2.743e+02      -2.713e-03
       2.755e+02      -1.814e-03
       2.767e+02      -8.978e-03
       2.779e+02      -3.533e-02
       2.791e+02      -1.068e-02
       2.803e+02      -1.806e-02
       2.815e+02      -9.781e-03
       2.828e+02       7.500e-03
       2.840e+02       2.620e-02
       2.852e+02      -3.274e-02
       2.864e+02      -1.601e-02
       2.876e+02      -1.881e-02
       2.888e+02       6.006e-03
       2.900e+02       5.395e-03
       2.912e+02      -1.476e-02
       2.924e+02      -1.341e-02
       2.936e+02      -6.756e-03
       2.948e+02       7.973e-03
       2.960e+02       2.371e-02
       2.973e+02       4.706e-03
       2.985e+02      -1.289e-02
       2.997e+02       1.021e-02
       3.009e+02       1.876e-02
       3.021e+02      -2.129e-02
