      27  PHL2525pp3 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.220372e+01 -7.081595e+01
VLSR          Ta*
       1.559e+02      -5.844e-03
       1.571e+02       1.058e-02
       1.584e+02      -2.976e-02
       1.596e+02       2.848e-02
       1.608e+02      -8.743e-03
       1.620e+02       1.581e-02
       1.632e+02      -2.608e-03
       1.644e+02      -8.140e-04
       1.656e+02       2.307e-02
       1.668e+02       1.095e-02
       1.680e+02      -1.187e-02
       1.692e+02      -1.123e-02
       1.704e+02       1.718e-02
       1.716e+02       1.368e-02
       1.728e+02      -3.194e-02
       1.741e+02       1.333e-02
       1.753e+02      -2.547e-03
       1.765e+02      -1.271e-02
       1.777e+02       5.604e-03
       1.789e+02       2.967e-04
       1.801e+02       1.714e-02
       1.813e+02      -2.520e-02
       1.825e+02      -1.442e-02
       1.837e+02       8.682e-03
       1.849e+02      -2.625e-02
       1.861e+02       2.086e-02
       1.873e+02      -6.381e-03
       1.885e+02       2.778e-02
       1.898e+02      -2.101e-03
       1.910e+02      -2.476e-02
       1.922e+02       1.833e-02
       1.934e+02       7.890e-03
       1.946e+02       5.140e-03
       1.958e+02       9.172e-03
       1.970e+02       1.405e-03
       1.982e+02      -1.627e-02
       1.994e+02      -3.208e-03
       2.006e+02       4.087e-03
       2.018e+02       1.095e-02
       2.030e+02      -6.080e-03
       2.042e+02      -3.871e-02
       2.055e+02      -5.674e-03
       2.067e+02       6.509e-03
       2.079e+02      -2.707e-02
       2.091e+02       8.738e-03
       2.103e+02       1.869e-02
       2.115e+02      -1.687e-02
       2.127e+02      -8.344e-03
       2.139e+02       1.613e-02
       2.151e+02       2.107e-02
       2.163e+02      -1.280e-03
       2.175e+02       1.025e-02
       2.187e+02       1.040e-02
       2.199e+02      -1.594e-02
       2.212e+02       9.954e-03
       2.224e+02      -2.400e-02
       2.236e+02       1.784e-02
       2.248e+02       8.814e-03
       2.260e+02      -6.497e-03
       2.272e+02       1.566e-02
       2.284e+02      -1.155e-02
       2.296e+02       8.666e-03
       2.308e+02       2.176e-02
       2.320e+02       1.087e-02
       2.332e+02       1.802e-02
       2.344e+02      -1.470e-02
       2.357e+02       1.447e-02
       2.369e+02       1.287e-02
       2.381e+02      -1.364e-02
       2.393e+02       1.671e-02
       2.405e+02      -1.590e-02
       2.417e+02      -1.070e-02
       2.429e+02       7.755e-03
       2.441e+02       3.069e-02
       2.453e+02       5.856e-03
       2.465e+02      -1.487e-02
       2.477e+02      -3.590e-03
       2.489e+02      -1.998e-02
       2.501e+02       2.000e-02
       2.514e+02       2.500e-03
       2.526e+02       2.382e-02
       2.538e+02      -2.211e-02
       2.550e+02      -7.716e-03
       2.562e+02      -1.019e-02
       2.574e+02       2.104e-02
       2.586e+02      -5.961e-03
       2.598e+02      -7.136e-03
       2.610e+02       1.651e-02
       2.622e+02      -2.505e-02
       2.634e+02       6.911e-03
       2.646e+02       1.221e-02
       2.658e+02      -2.845e-03
       2.671e+02      -1.405e-02
       2.683e+02      -1.418e-03
       2.695e+02      -3.660e-02
       2.707e+02      -3.883e-03
       2.719e+02       3.660e-03
       2.731e+02       6.835e-03
       2.743e+02       1.021e-02
       2.755e+02      -7.740e-03
       2.767e+02       1.446e-03
       2.779e+02       1.239e-02
       2.791e+02      -1.494e-02
       2.803e+02       3.378e-02
       2.815e+02      -1.969e-02
       2.828e+02      -3.090e-05
       2.840e+02       5.233e-03
       2.852e+02       1.160e-03
       2.864e+02      -9.223e-03
       2.876e+02       2.357e-02
       2.888e+02      -5.925e-03
       2.900e+02      -2.942e-02
       2.912e+02       1.029e-02
       2.924e+02       9.617e-03
       2.936e+02      -1.101e-02
       2.948e+02       1.527e-02
       2.960e+02      -5.864e-03
       2.973e+02       1.108e-02
       2.985e+02       6.253e-03
       2.997e+02      -1.368e-02
       3.009e+02       3.501e-02
       3.021e+02       1.785e-03
       3.033e+02      -1.696e-03
       3.045e+02      -2.644e-02
       3.057e+02      -1.399e-02
       3.069e+02      -8.755e-03
       3.081e+02       3.183e-03
       3.093e+02       8.069e-03
       3.105e+02       1.489e-02
       3.117e+02      -1.941e-02
       3.130e+02       2.030e-04
       3.142e+02      -3.132e-03
       3.154e+02      -1.195e-02
       3.166e+02      -2.975e-03
       3.178e+02      -3.736e-03
       3.190e+02       2.671e-03
       3.202e+02       2.711e-03
       3.214e+02      -2.242e-02
       3.226e+02      -5.407e-03
       3.238e+02       3.362e-03
       3.250e+02       6.520e-04
       3.262e+02      -8.181e-03
       3.274e+02       5.514e-03
       3.287e+02      -4.113e-03
       3.299e+02      -1.055e-02
       3.311e+02       1.012e-02
       3.323e+02      -7.843e-03
       3.335e+02      -1.672e-02
       3.347e+02       2.639e-03
       3.359e+02       6.927e-04
       3.371e+02      -2.706e-02
       3.383e+02      -8.596e-03
       3.395e+02      -9.497e-04
       3.407e+02      -2.732e-02
       3.419e+02      -7.550e-03
       3.431e+02      -2.588e-03
       3.444e+02      -2.848e-02
       3.456e+02      -2.879e-02
       3.468e+02       5.853e-04
       3.480e+02       1.464e-03
       3.492e+02       1.296e-02
       3.504e+02       7.667e-03
       3.516e+02       4.142e-02
       3.528e+02      -2.127e-02
       3.540e+02       1.571e-02
       3.552e+02       4.222e-03
       3.564e+02      -1.863e-02
       3.576e+02      -1.941e-02
       3.588e+02       2.669e-03
       3.601e+02      -3.555e-02
       3.613e+02       5.637e-03
       3.625e+02       1.643e-02
       3.637e+02      -1.166e-03
       3.649e+02       1.378e-03
       3.661e+02      -2.845e-02
       3.673e+02       7.910e-04
       3.685e+02       6.225e-03
       3.697e+02      -1.285e-03
       3.709e+02      -3.209e-02
       3.721e+02      -1.053e-02
       3.733e+02      -1.570e-02
       3.746e+02       2.770e-03
       3.758e+02      -7.869e-03
       3.770e+02      -7.193e-03
       3.782e+02       4.448e-03
       3.794e+02      -2.667e-02
       3.806e+02      -2.839e-03
       3.818e+02       1.008e-02
       3.830e+02      -2.129e-02
       3.842e+02      -5.096e-03
       3.854e+02      -2.925e-03
       3.866e+02       1.274e-02
       3.878e+02      -1.529e-02
       3.890e+02      -1.883e-02
       3.903e+02       3.290e-02
       3.915e+02       3.355e-02
       3.927e+02       1.115e-02
       3.939e+02       2.433e-02
       3.951e+02      -5.514e-02
       3.963e+02      -5.194e-02
       3.975e+02      -7.197e-02
       3.987e+02      -1.577e-01
       3.999e+02      -1.009e-01
       4.011e+02      -1.722e-01
       4.023e+02      -7.026e-02
       4.035e+02       3.435e-03
       4.047e+02      -1.074e-02
       4.060e+02       2.204e-02
       4.072e+02      -1.234e-02
       4.084e+02      -2.954e-02
       4.096e+02      -2.854e-02
       4.108e+02      -1.359e-02
       4.120e+02       1.502e-02
       4.132e+02       8.849e-04
       4.144e+02      -1.616e-02
       4.156e+02       2.458e-03
       4.168e+02      -1.142e-02
       4.180e+02       1.475e-02
       4.192e+02       2.697e-03
       4.204e+02      -9.217e-03
       4.217e+02      -2.234e-03
